64c99d37023e4b25993a8b3a2b849bb1;17;V4;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v4_hockey_2.vtt
64c99d37023e4b25993a8b3a2b849bb1;19;V5;Did you see any errors in the caption?;2. No;captions/v5_hockey_19.vtt
64c99d37023e4b25993a8b3a2b849bb1;21;V5;How would you rate the quality of the caption?;4. Satisfied;captions/v5_hockey_19.vtt
64c99d37023e4b25993a8b3a2b849bb1;23;V6;Did you see any errors in the caption?;2. No;captions/v6_hockey_15.vtt
64c99d37023e4b25993a8b3a2b849bb1;25;V6;How would you rate the quality of the caption?;4. Satisfied;captions/v6_hockey_15.vtt
64c99d37023e4b25993a8b3a2b849bb1;27;V7;Did you see any errors in the caption?;2. No;captions/v7_weather_11.vtt
64c99d37023e4b25993a8b3a2b849bb1;29;V7;How would you rate the quality of the caption?;4. Satisfied;captions/v7_weather_11.vtt
64c99d37023e4b25993a8b3a2b849bb1;31;V8;Did you see any errors in the caption?;2. No;captions/v8_weather_5.vtt
64c99d37023e4b25993a8b3a2b849bb1;33;V8;How would you rate the quality of the caption?;4. Satisfied;captions/v8_weather_5.vtt
64c99d37023e4b25993a8b3a2b849bb1;35;V9;Did you see any errors in the caption?;2. No;captions/v9_weather_16.vtt
64c99d37023e4b25993a8b3a2b849bb1;37;V9;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v9_weather_16.vtt
64c99d37023e4b25993a8b3a2b849bb1;39;V10;Did you see any errors in the caption?;2. No;captions/v10_social_12.vtt
64c99d37023e4b25993a8b3a2b849bb1;41;V10;How would you rate the quality of the caption?;4. Satisfied;captions/v10_social_12.vtt
64c99d37023e4b25993a8b3a2b849bb1;52;V11;Did you see any errors in the caption?;2. No;captions/v11_social_1.vtt
64c99d37023e4b25993a8b3a2b849bb1;54;V11;How would you rate the quality of the caption?;4. Satisfied;captions/v11_social_1.vtt
64c99d37023e4b25993a8b3a2b849bb1;56;V12;Did you see any errors in the caption?;2. No;captions/v12_social_13.vtt
64c99d37023e4b25993a8b3a2b849bb1;58;V12;How would you rate the quality of the caption?;4. Satisfied;captions/v12_social_13.vtt
64c99d37023e4b25993a8b3a2b849bb1;60;V13;Did you see any errors in the caption?;2. No;captions/v13_weather_7.vtt
64c99d37023e4b25993a8b3a2b849bb1;62;V13;How would you rate the quality of the caption?;4. Satisfied;captions/v13_weather_7.vtt
64c99d37023e4b25993a8b3a2b849bb1;64;V14;Did you see any errors in the caption?;2. No;captions/v14_weather_22.vtt
64c99d37023e4b25993a8b3a2b849bb1;66;V14;How would you rate the quality of the caption?;4. Satisfied;captions/v14_weather_22.vtt
64c99d37023e4b25993a8b3a2b849bb1;68;V15;Did you see any errors in the caption?;2. No;captions/v15_weather_8.vtt
64c99d37023e4b25993a8b3a2b849bb1;70;V15;How would you rate the quality of the caption?;4. Satisfied;captions/v15_weather_8.vtt
64c99d37023e4b25993a8b3a2b849bb1;72;V16;Did you see any errors in the caption?;2. No;captions/v16_weather_4.vtt
64c99d37023e4b25993a8b3a2b849bb1;74;V16;How would you rate the quality of the caption?;4. Satisfied;captions/v16_weather_4.vtt
64c99d37023e4b25993a8b3a2b849bb1;76;V17;Did you see any errors in the caption?;2. No;captions/v17_weather_20.vtt
64c99d37023e4b25993a8b3a2b849bb1;78;V17;How would you rate the quality of the caption?;4. Satisfied;captions/v17_weather_20.vtt
64c99d37023e4b25993a8b3a2b849bb1;80;V18;Did you see any errors in the caption?;2. No;captions/v18_weather_18.vtt
64c99d37023e4b25993a8b3a2b849bb1;82;V18;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v18_weather_18.vtt
64c99d37023e4b25993a8b3a2b849bb1;84;V19;Did you see any errors in the caption?;2. No;captions/v19_weather_10.vtt
64c99d37023e4b25993a8b3a2b849bb1;86;V19;How would you rate the quality of the caption?;4. Satisfied;captions/v19_weather_10.vtt
64c99d37023e4b25993a8b3a2b849bb1;88;V20;Did you see any errors in the caption?;2. No;captions/v20_weather_9.vtt
64c99d37023e4b25993a8b3a2b849bb1;90;V20;How would you rate the quality of the caption?;4. Satisfied;captions/v20_weather_9.vtt
64c99d37023e4b25993a8b3a2b849bb1;92;V21;Did you see any errors in the caption?;2. No;captions/v21_weather_14.vtt
64c99d37023e4b25993a8b3a2b849bb1;94;V21;How would you rate the quality of the caption?;4. Satisfied;captions/v21_weather_14.vtt
64c99d37023e4b25993a8b3a2b849bb1;96;V22;Did you see any errors in the caption?;2. No;captions/v22_weather_17.vtt
64c99d37023e4b25993a8b3a2b849bb1;98;V22;How would you rate the quality of the caption?;4. Satisfied;captions/v22_weather_17.vtt
9f0bc4b929e44db9a5d36773978276a1;3;V1;Did you see any errors in the caption?;2. No;captions/v1_sports_18.vtt
9f0bc4b929e44db9a5d36773978276a1;5;V1;How would you rate the quality of the caption?;4. Satisfied;captions/v1_sports_18.vtt
9f0bc4b929e44db9a5d36773978276a1;7;V2;Did you see any errors in the caption?;2. No;captions/v2_sports_1.vtt
9f0bc4b929e44db9a5d36773978276a1;9;V2;How would you rate the quality of the caption?;4. Satisfied;captions/v2_sports_1.vtt
9f0bc4b929e44db9a5d36773978276a1;11;V3;Did you see any errors in the caption?;2. No;captions/v3_sports_20.vtt
9f0bc4b929e44db9a5d36773978276a1;13;V3;How would you rate the quality of the caption?;4. Satisfied;captions/v3_sports_20.vtt
9f0bc4b929e44db9a5d36773978276a1;15;V4;Did you see any errors in the caption?;2. No;captions/v4_hockey_5.vtt
9f0bc4b929e44db9a5d36773978276a1;17;V4;How would you rate the quality of the caption?;4. Satisfied;captions/v4_hockey_5.vtt
9f0bc4b929e44db9a5d36773978276a1;19;V5;Did you see any errors in the caption?;2. No;captions/v5_hockey_21.vtt
9f0bc4b929e44db9a5d36773978276a1;21;V5;How would you rate the quality of the caption?;4. Satisfied;captions/v5_hockey_21.vtt
9f0bc4b929e44db9a5d36773978276a1;23;V6;Did you see any errors in the caption?;2. No;captions/v6_hockey_13.vtt
9f0bc4b929e44db9a5d36773978276a1;25;V6;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v6_hockey_13.vtt
9f0bc4b929e44db9a5d36773978276a1;27;V7;Did you see any errors in the caption?;2. No;captions/v7_weather_2.vtt
9f0bc4b929e44db9a5d36773978276a1;29;V7;How would you rate the quality of the caption?;4. Satisfied;captions/v7_weather_2.vtt
9f0bc4b929e44db9a5d36773978276a1;31;V8;Did you see any errors in the caption?;2. No;captions/v8_weather_7.vtt
9f0bc4b929e44db9a5d36773978276a1;33;V8;How would you rate the quality of the caption?;4. Satisfied;captions/v8_weather_7.vtt
9f0bc4b929e44db9a5d36773978276a1;35;V9;Did you see any errors in the caption?;2. No;captions/v9_weather_17.vtt
9f0bc4b929e44db9a5d36773978276a1;37;V9;How would you rate the quality of the caption?;4. Satisfied;captions/v9_weather_17.vtt
9f0bc4b929e44db9a5d36773978276a1;39;V10;Did you see any errors in the caption?;2. No;captions/v10_social_12.vtt
9f0bc4b929e44db9a5d36773978276a1;41;V10;How would you rate the quality of the caption?;4. Satisfied;captions/v10_social_12.vtt
9f0bc4b929e44db9a5d36773978276a1;52;V11;Did you see any errors in the caption?;2. No;captions/v11_social_6.vtt
9f0bc4b929e44db9a5d36773978276a1;54;V11;How would you rate the quality of the caption?;4. Satisfied;captions/v11_social_6.vtt
9f0bc4b929e44db9a5d36773978276a1;56;V12;Did you see any errors in the caption?;2. No;captions/v12_social_8.vtt
9f0bc4b929e44db9a5d36773978276a1;58;V12;How would you rate the quality of the caption?;4. Satisfied;captions/v12_social_8.vtt
9f0bc4b929e44db9a5d36773978276a1;60;V13;Did you see any errors in the caption?;2. No;captions/v13_weather_10.vtt
9f0bc4b929e44db9a5d36773978276a1;62;V13;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v13_weather_10.vtt
9f0bc4b929e44db9a5d36773978276a1;64;V14;Did you see any errors in the caption?;2. No;captions/v14_weather_14.vtt
9f0bc4b929e44db9a5d36773978276a1;66;V14;How would you rate the quality of the caption?;4. Satisfied;captions/v14_weather_14.vtt
9f0bc4b929e44db9a5d36773978276a1;68;V15;Did you see any errors in the caption?;2. No;captions/v15_weather_11.vtt
9f0bc4b929e44db9a5d36773978276a1;70;V15;How would you rate the quality of the caption?;4. Satisfied;captions/v15_weather_11.vtt
9f0bc4b929e44db9a5d36773978276a1;72;V16;Did you see any errors in the caption?;2. No;captions/v16_weather_4.vtt
9f0bc4b929e44db9a5d36773978276a1;74;V16;How would you rate the quality of the caption?;4. Satisfied;captions/v16_weather_4.vtt
9f0bc4b929e44db9a5d36773978276a1;76;V17;Did you see any errors in the caption?;2. No;captions/v17_weather_9.vtt
9f0bc4b929e44db9a5d36773978276a1;78;V17;How would you rate the quality of the caption?;4. Satisfied;captions/v17_weather_9.vtt
9f0bc4b929e44db9a5d36773978276a1;80;V18;Did you see any errors in the caption?;2. No;captions/v18_weather_22.vtt
9f0bc4b929e44db9a5d36773978276a1;82;V18;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v18_weather_22.vtt
9f0bc4b929e44db9a5d36773978276a1;84;V19;Did you see any errors in the caption?;2. No;captions/v19_weather_3.vtt
9f0bc4b929e44db9a5d36773978276a1;86;V19;How would you rate the quality of the caption?;4. Satisfied;captions/v19_weather_3.vtt
9f0bc4b929e44db9a5d36773978276a1;88;V20;Did you see any errors in the caption?;2. No;captions/v20_weather_15.vtt
9f0bc4b929e44db9a5d36773978276a1;90;V20;How would you rate the quality of the caption?;4. Satisfied;captions/v20_weather_15.vtt
9f0bc4b929e44db9a5d36773978276a1;92;V21;Did you see any errors in the caption?;2. No;captions/v21_weather_16.vtt
9f0bc4b929e44db9a5d36773978276a1;94;V21;How would you rate the quality of the caption?;4. Satisfied;captions/v21_weather_16.vtt
9f0bc4b929e44db9a5d36773978276a1;96;V22;Did you see any errors in the caption?;2. No;captions/v22_weather_19.vtt
9f0bc4b929e44db9a5d36773978276a1;98;V22;How would you rate the quality of the caption?;4. Satisfied;captions/v22_weather_19.vtt
4f365caeba754ce2b64c05fe8bbf1b83;3;V1;Did you see any errors in the caption?;2. No;captions/v1_sports_6.vtt
4f365caeba754ce2b64c05fe8bbf1b83;5;V1;How would you rate the quality of the caption?;4. Satisfied;captions/v1_sports_6.vtt
4f365caeba754ce2b64c05fe8bbf1b83;7;V2;Did you see any errors in the caption?;2. No;captions/v2_sports_20.vtt
4f365caeba754ce2b64c05fe8bbf1b83;9;V2;How would you rate the quality of the caption?;4. Satisfied;captions/v2_sports_20.vtt
4f365caeba754ce2b64c05fe8bbf1b83;11;V3;Did you see any errors in the caption?;1. Yes;captions/v3_sports_4.vtt
4f365caeba754ce2b64c05fe8bbf1b83;13;V3;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v3_sports_4.vtt
4f365caeba754ce2b64c05fe8bbf1b83;15;V4;Did you see any errors in the caption?;2. No;captions/v4_hockey_7.vtt
4f365caeba754ce2b64c05fe8bbf1b83;17;V4;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v4_hockey_7.vtt
4f365caeba754ce2b64c05fe8bbf1b83;19;V5;Did you see any errors in the caption?;2. No;captions/v5_hockey_3.vtt
4f365caeba754ce2b64c05fe8bbf1b83;21;V5;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v5_hockey_3.vtt
4f365caeba754ce2b64c05fe8bbf1b83;23;V6;Did you see any errors in the caption?;1. Yes;captions/v6_hockey_18.vtt
4f365caeba754ce2b64c05fe8bbf1b83;25;V6;How would you rate the quality of the caption?;4. Satisfied;captions/v6_hockey_18.vtt
4f365caeba754ce2b64c05fe8bbf1b83;27;V7;Did you see any errors in the caption?;2. No;captions/v7_weather_11.vtt
4f365caeba754ce2b64c05fe8bbf1b83;29;V7;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v7_weather_11.vtt
4f365caeba754ce2b64c05fe8bbf1b83;31;V8;Did you see any errors in the caption?;2. No;captions/v8_weather_19.vtt
4f365caeba754ce2b64c05fe8bbf1b83;33;V8;How would you rate the quality of the caption?;4. Satisfied;captions/v8_weather_19.vtt
4f365caeba754ce2b64c05fe8bbf1b83;35;V9;Did you see any errors in the caption?;1. Yes;captions/v9_weather_8.vtt
4f365caeba754ce2b64c05fe8bbf1b83;37;V9;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v9_weather_8.vtt
4f365caeba754ce2b64c05fe8bbf1b83;39;V10;Did you see any errors in the caption?;2. No;captions/v10_social_15.vtt
4f365caeba754ce2b64c05fe8bbf1b83;41;V10;How would you rate the quality of the caption?;4. Satisfied;captions/v10_social_15.vtt
4f365caeba754ce2b64c05fe8bbf1b83;52;V11;Did you see any errors in the caption?;2. No;captions/v11_social_16.vtt
4f365caeba754ce2b64c05fe8bbf1b83;54;V11;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v11_social_16.vtt
4f365caeba754ce2b64c05fe8bbf1b83;56;V12;Did you see any errors in the caption?;2. No;captions/v12_social_17.vtt
4f365caeba754ce2b64c05fe8bbf1b83;58;V12;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v12_social_17.vtt
4f365caeba754ce2b64c05fe8bbf1b83;60;V13;Did you see any errors in the caption?;2. No;captions/v13_weather_9.vtt
4f365caeba754ce2b64c05fe8bbf1b83;62;V13;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v13_weather_9.vtt
4f365caeba754ce2b64c05fe8bbf1b83;64;V14;Did you see any errors in the caption?;2. No;captions/v14_weather_12.vtt
4f365caeba754ce2b64c05fe8bbf1b83;66;V14;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v14_weather_12.vtt
4f365caeba754ce2b64c05fe8bbf1b83;68;V15;Did you see any errors in the caption?;1. Yes;captions/v15_weather_13.vtt
4f365caeba754ce2b64c05fe8bbf1b83;70;V15;How would you rate the quality of the caption?;2. Dissatisfied;captions/v15_weather_13.vtt
4f365caeba754ce2b64c05fe8bbf1b83;72;V16;Did you see any errors in the caption?;2. No;captions/v16_weather_21.vtt
4f365caeba754ce2b64c05fe8bbf1b83;74;V16;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v16_weather_21.vtt
4f365caeba754ce2b64c05fe8bbf1b83;76;V17;Did you see any errors in the caption?;2. No;captions/v17_weather_1.vtt
4f365caeba754ce2b64c05fe8bbf1b83;78;V17;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v17_weather_1.vtt
4f365caeba754ce2b64c05fe8bbf1b83;80;V18;Did you see any errors in the caption?;1. Yes;captions/v18_weather_14.vtt
4f365caeba754ce2b64c05fe8bbf1b83;82;V18;How would you rate the quality of the caption?;4. Satisfied;captions/v18_weather_14.vtt
4f365caeba754ce2b64c05fe8bbf1b83;84;V19;Did you see any errors in the caption?;2. No;captions/v19_weather_2.vtt
4f365caeba754ce2b64c05fe8bbf1b83;86;V19;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v19_weather_2.vtt
4f365caeba754ce2b64c05fe8bbf1b83;88;V20;Did you see any errors in the caption?;1. Yes;captions/v20_weather_10.vtt
4f365caeba754ce2b64c05fe8bbf1b83;90;V20;How would you rate the quality of the caption?;4. Satisfied;captions/v20_weather_10.vtt
4f365caeba754ce2b64c05fe8bbf1b83;92;V21;Did you see any errors in the caption?;1. Yes;captions/v21_weather_22.vtt
4f365caeba754ce2b64c05fe8bbf1b83;94;V21;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v21_weather_22.vtt
4f365caeba754ce2b64c05fe8bbf1b83;96;V22;Did you see any errors in the caption?;2. No;captions/v22_weather_5.vtt
4f365caeba754ce2b64c05fe8bbf1b83;98;V22;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v22_weather_5.vtt
a0daa2a0a5334b1eb0167d437ee17cab;3;V1;Did you see any errors in the caption?;2. No;captions/v1_sports_1.vtt
a0daa2a0a5334b1eb0167d437ee17cab;5;V1;How would you rate the quality of the caption?;4. Satisfied;captions/v1_sports_1.vtt
a0daa2a0a5334b1eb0167d437ee17cab;7;V2;Did you see any errors in the caption?;1. Yes;captions/v2_sports_14.vtt
a0daa2a0a5334b1eb0167d437ee17cab;9;V2;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v2_sports_14.vtt
a0daa2a0a5334b1eb0167d437ee17cab;11;V3;Did you see any errors in the caption?;1. Yes;captions/v3_sports_6.vtt
a0daa2a0a5334b1eb0167d437ee17cab;13;V3;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v3_sports_6.vtt
a0daa2a0a5334b1eb0167d437ee17cab;15;V4;Did you see any errors in the caption?;1. Yes;captions/v4_hockey_16.vtt
a0daa2a0a5334b1eb0167d437ee17cab;17;V4;How would you rate the quality of the caption?;2. Dissatisfied;captions/v4_hockey_16.vtt
a0daa2a0a5334b1eb0167d437ee17cab;19;V5;Did you see any errors in the caption?;2. No;captions/v5_hockey_4.vtt
a0daa2a0a5334b1eb0167d437ee17cab;21;V5;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v5_hockey_4.vtt
a0daa2a0a5334b1eb0167d437ee17cab;23;V6;Did you see any errors in the caption?;2. No;captions/v6_hockey_9.vtt
a0daa2a0a5334b1eb0167d437ee17cab;25;V6;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v6_hockey_9.vtt
a0daa2a0a5334b1eb0167d437ee17cab;27;V7;Did you see any errors in the caption?;1. Yes;captions/v7_weather_11.vtt
a0daa2a0a5334b1eb0167d437ee17cab;29;V7;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v7_weather_11.vtt
a0daa2a0a5334b1eb0167d437ee17cab;31;V8;Did you see any errors in the caption?;2. No;captions/v8_weather_3.vtt
a0daa2a0a5334b1eb0167d437ee17cab;33;V8;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v8_weather_3.vtt
a0daa2a0a5334b1eb0167d437ee17cab;35;V9;Did you see any errors in the caption?;2. No;captions/v9_weather_22.vtt
a0daa2a0a5334b1eb0167d437ee17cab;37;V9;How would you rate the quality of the caption?;4. Satisfied;captions/v9_weather_22.vtt
a0daa2a0a5334b1eb0167d437ee17cab;39;V10;Did you see any errors in the caption?;2. No;captions/v10_social_12.vtt
a0daa2a0a5334b1eb0167d437ee17cab;41;V10;How would you rate the quality of the caption?;4. Satisfied;captions/v10_social_12.vtt
a0daa2a0a5334b1eb0167d437ee17cab;52;V11;Did you see any errors in the caption?;2. No;captions/v11_social_15.vtt
a0daa2a0a5334b1eb0167d437ee17cab;54;V11;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v11_social_15.vtt
a0daa2a0a5334b1eb0167d437ee17cab;56;V12;Did you see any errors in the caption?;2. No;captions/v12_social_21.vtt
a0daa2a0a5334b1eb0167d437ee17cab;58;V12;How would you rate the quality of the caption?;4. Satisfied;captions/v12_social_21.vtt
a0daa2a0a5334b1eb0167d437ee17cab;60;V13;Did you see any errors in the caption?;2. No;captions/v13_weather_5.vtt
a0daa2a0a5334b1eb0167d437ee17cab;62;V13;How would you rate the quality of the caption?;4. Satisfied;captions/v13_weather_5.vtt
a0daa2a0a5334b1eb0167d437ee17cab;64;V14;Did you see any errors in the caption?;2. No;captions/v14_weather_17.vtt
a0daa2a0a5334b1eb0167d437ee17cab;66;V14;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v14_weather_17.vtt
a0daa2a0a5334b1eb0167d437ee17cab;68;V15;Did you see any errors in the caption?;2. No;captions/v15_weather_7.vtt
a0daa2a0a5334b1eb0167d437ee17cab;70;V15;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v15_weather_7.vtt
a0daa2a0a5334b1eb0167d437ee17cab;72;V16;Did you see any errors in the caption?;2. No;captions/v16_weather_19.vtt
a0daa2a0a5334b1eb0167d437ee17cab;74;V16;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v16_weather_19.vtt
a0daa2a0a5334b1eb0167d437ee17cab;76;V17;Did you see any errors in the caption?;2. No;captions/v17_weather_10.vtt
a0daa2a0a5334b1eb0167d437ee17cab;78;V17;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v17_weather_10.vtt
a0daa2a0a5334b1eb0167d437ee17cab;80;V18;Did you see any errors in the caption?;2. No;captions/v18_weather_20.vtt
a0daa2a0a5334b1eb0167d437ee17cab;82;V18;How would you rate the quality of the caption?;4. Satisfied;captions/v18_weather_20.vtt
a0daa2a0a5334b1eb0167d437ee17cab;84;V19;Did you see any errors in the caption?;2. No;captions/v19_weather_8.vtt
a0daa2a0a5334b1eb0167d437ee17cab;86;V19;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v19_weather_8.vtt
a0daa2a0a5334b1eb0167d437ee17cab;88;V20;Did you see any errors in the caption?;2. No;captions/v20_weather_2.vtt
a0daa2a0a5334b1eb0167d437ee17cab;90;V20;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v20_weather_2.vtt
a0daa2a0a5334b1eb0167d437ee17cab;92;V21;Did you see any errors in the caption?;2. No;captions/v21_weather_13.vtt
a0daa2a0a5334b1eb0167d437ee17cab;94;V21;How would you rate the quality of the caption?;4. Satisfied;captions/v21_weather_13.vtt
a0daa2a0a5334b1eb0167d437ee17cab;96;V22;Did you see any errors in the caption?;2. No;captions/v22_weather_18.vtt
a0daa2a0a5334b1eb0167d437ee17cab;98;V22;How would you rate the quality of the caption?;4. Satisfied;captions/v22_weather_18.vtt
2624763b44f74dee9296c724a89da38e;3;V1;Did you see any errors in the caption?;2. No;captions/v1_sports_8.vtt
2624763b44f74dee9296c724a89da38e;5;V1;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v1_sports_8.vtt
2624763b44f74dee9296c724a89da38e;7;V2;Did you see any errors in the caption?;2. No;captions/v2_sports_10.vtt
2624763b44f74dee9296c724a89da38e;9;V2;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v2_sports_10.vtt
2624763b44f74dee9296c724a89da38e;11;V3;Did you see any errors in the caption?;2. No;captions/v3_sports_7.vtt
2624763b44f74dee9296c724a89da38e;13;V3;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v3_sports_7.vtt
2624763b44f74dee9296c724a89da38e;15;V4;Did you see any errors in the caption?;2. No;captions/v4_hockey_13.vtt
2624763b44f74dee9296c724a89da38e;17;V4;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v4_hockey_13.vtt
2624763b44f74dee9296c724a89da38e;19;V5;Did you see any errors in the caption?;2. No;captions/v5_hockey_16.vtt
2624763b44f74dee9296c724a89da38e;21;V5;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v5_hockey_16.vtt
2624763b44f74dee9296c724a89da38e;23;V6;Did you see any errors in the caption?;2. No;captions/v6_hockey_21.vtt
2624763b44f74dee9296c724a89da38e;25;V6;How would you rate the quality of the caption?;4. Satisfied;captions/v6_hockey_21.vtt
2624763b44f74dee9296c724a89da38e;27;V7;Did you see any errors in the caption?;1. Yes;captions/v7_weather_9.vtt
2624763b44f74dee9296c724a89da38e;29;V7;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v7_weather_9.vtt
2624763b44f74dee9296c724a89da38e;31;V8;Did you see any errors in the caption?;2. No;captions/v8_weather_19.vtt
2624763b44f74dee9296c724a89da38e;33;V8;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v8_weather_19.vtt
2624763b44f74dee9296c724a89da38e;35;V9;Did you see any errors in the caption?;2. No;captions/v9_weather_2.vtt
2624763b44f74dee9296c724a89da38e;37;V9;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v9_weather_2.vtt
2624763b44f74dee9296c724a89da38e;39;V10;Did you see any errors in the caption?;2. No;captions/v10_social_17.vtt
2624763b44f74dee9296c724a89da38e;41;V10;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v10_social_17.vtt
2624763b44f74dee9296c724a89da38e;52;V11;Did you see any errors in the caption?;2. No;captions/v11_social_1.vtt
2624763b44f74dee9296c724a89da38e;54;V11;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v11_social_1.vtt
2624763b44f74dee9296c724a89da38e;56;V12;Did you see any errors in the caption?;2. No;captions/v12_social_20.vtt
2624763b44f74dee9296c724a89da38e;58;V12;How would you rate the quality of the caption?;4. Satisfied;captions/v12_social_20.vtt
2624763b44f74dee9296c724a89da38e;60;V13;Did you see any errors in the caption?;2. No;captions/v13_weather_12.vtt
2624763b44f74dee9296c724a89da38e;62;V13;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v13_weather_12.vtt
2624763b44f74dee9296c724a89da38e;64;V14;Did you see any errors in the caption?;2. No;captions/v14_weather_4.vtt
2624763b44f74dee9296c724a89da38e;66;V14;How would you rate the quality of the caption?;4. Satisfied;captions/v14_weather_4.vtt
2624763b44f74dee9296c724a89da38e;68;V15;Did you see any errors in the caption?;2. No;captions/v15_weather_3.vtt
2624763b44f74dee9296c724a89da38e;70;V15;How would you rate the quality of the caption?;5. Strongly satisfied;captions/v15_weather_3.vtt
2624763b44f74dee9296c724a89da38e;72;V16;Did you see any errors in the caption?;2. No;captions/v16_weather_22.vtt
2624763b44f74dee9296c724a89da38e;74;V16;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v16_weather_22.vtt
2624763b44f74dee9296c724a89da38e;76;V17;Did you see any errors in the caption?;2. No;captions/v17_weather_5.vtt
2624763b44f74dee9296c724a89da38e;78;V17;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v17_weather_5.vtt
2624763b44f74dee9296c724a89da38e;80;V18;Did you see any errors in the caption?;2. No;captions/v18_weather_15.vtt
2624763b44f74dee9296c724a89da38e;82;V18;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v18_weather_15.vtt
2624763b44f74dee9296c724a89da38e;84;V19;Did you see any errors in the caption?;2. No;captions/v19_weather_18.vtt
2624763b44f74dee9296c724a89da38e;86;V19;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v19_weather_18.vtt
2624763b44f74dee9296c724a89da38e;88;V20;Did you see any errors in the caption?;1. Yes;captions/v20_weather_14.vtt
2624763b44f74dee9296c724a89da38e;90;V20;How would you rate the quality of the caption?;2. Dissatisfied;captions/v20_weather_14.vtt
2624763b44f74dee9296c724a89da38e;92;V21;Did you see any errors in the caption?;1. Yes;captions/v21_weather_11.vtt
2624763b44f74dee9296c724a89da38e;94;V21;How would you rate the quality of the caption?;2. Dissatisfied;captions/v21_weather_11.vtt
2624763b44f74dee9296c724a89da38e;96;V22;Did you see any errors in the caption?;1. Yes;captions/v22_weather_6.vtt
2624763b44f74dee9296c724a89da38e;98;V22;How would you rate the quality of the caption?;2. Dissatisfied;captions/v22_weather_6.vtt
213eb57e4d79488e97473d8269e21eaa;3;V1;Did you see any errors in the caption?;2. No;captions/v1_sports_14.vtt
213eb57e4d79488e97473d8269e21eaa;5;V1;How would you rate the quality of the caption?;4. Satisfied;captions/v1_sports_14.vtt
213eb57e4d79488e97473d8269e21eaa;7;V2;Did you see any errors in the caption?;2. No;captions/v2_sports_3.vtt
213eb57e4d79488e97473d8269e21eaa;9;V2;How would you rate the quality of the caption?;3. Neither satisfied nor dissatisfied;captions/v2_sports_3.vtt
213eb57e4d79488e97473d8269e21eaa;11;V3;Did you see any errors in the caption?;2. No;captions/v3_sports_18.vtt
213eb57e4d79488e97473d8269e21eaa;13;V3;How would you rate the quality of the caption?;4. Satisfied;captions/v3_sports_18.vtt
213eb57e4d79488e97473d8269e21eaa;15;V4;Did you see any errors in the caption?;2. No;captions/v4_hockey_22.vtt
